SKUs,Total Box,Item 1,Box,Item 1 Length,Item 1 Width,Item 1 Height,Item 1 Weight,Item 2,Box,Item 2 Length,Item 2 Width,Item 2 Height,Item 2 Weight,Item 3,Box,Item 3 Length,Item 3 Width,Item 3 Height,Item 3 Weight,Item 4,Box,Item 4 Length,Item 4 Width,Item 4 Height,Item 4 Weight
NDEL3-MAH-16,2,NDT-MAH-T,1,36,36,7,53,,,,,,,ELP3T16,1,43,19,14,33,,,,,,
NDEL5-MAH-16,3,NDT-MAH-T,1,36,36,7,53,,,,,,,ELP3T16,2,43,19,14,33,,,,,,
NFEL3-MAH-16,2,NFT-MAH-T,1,47,36,7,68,,,,,,,ELP3T16,1,43,19,14,33,,,,,,
NFEL5-MAH-16,3,NFT-MAH-T,1,47,36,7,68,,,,,,,ELP3T16,2,43,19,14,33,,,,,,
OXEL3-MAH-16,2,OXT-MAH-T,1,41,41,7,59,,,,,,,ELP3T16,1,43,19,14,33,,,,,,
OXEL5-MAH-16,3,OXT-MAH-T,1,41,41,7,59,,,,,,,ELP3T16,2,43,19,14,33,,,,,,
PSEL3-MAH-16,2,PST-MAH-T,1,54,36,7,77,,,,,,,ELP3T16,1,43,19,14,33,,,,,,
PSEL5-MAH-16,3,PST-MAH-T,1,54,36,7,77,,,,,,,ELP3T16,2,43,19,14,33,,,,,,
ANEL3-ANA-05,3,ANT-ANA-T,1,39,39,6,33,ANT-ANA-P,1,26,9,7,14,ELP8T05,1,43,19,14,33,,,,,,
ANEL5-ANA-05,4,ANT-ANA-T,1,39,39,6,33,ANT-ANA-P,1,26,9,7,14,ELP8T05,2,43,19,14,33,,,,,,
DLEL3-ANA-05,3,DLT-ANA-T,1,45,27,4,31,DLT-ANA-P,1,26,9,6,14,ELP8T05,1,43,19,14,33,,,,,,
DLEL5-ANA-05,4,DLT-ANA-T,1,45,27,4,31,DLT-ANA-P,1,26,9,6,14,ELP8T05,2,43,19,14,33,,,,,,
ANFL3-ABK-21,3,ANT-ABK-T,1,39,39,6,33,ANT-ABK-P,1,26,9,7,14,FLP1T21,1,43,21,19,47,,,,,,
ANFL5-ABK-21,4,ANT-ABK-T,1,39,39,6,33,ANT-ABK-P,1,26,9,7,14,FLP1T21,2,43,21,19,47,,,,,,
DLFL3-ABK-21,3,DLT-ABK-T,1,45,27,4,31,DLT-ABK-P,1,26,9,6,14,FLP1T21,1,43,21,19,47,,,,,,
DLFL5-ABK-21,4,DLT-ABK-T,1,45,27,4,31,DLT-ABK-P,1,26,9,6,14,FLP1T21,2,43,21,19,47,,,,,,
DLFL3-BLK-21,3,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,FLP1T21,1,43,21,19,47,,,,,,
DLFL5-BLK-21,4,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,FLP1T21,2,43,21,19,47,,,,,,
DUFL5-BLK-21,3,DUT-BLK-T,1,65,41,7,84,,,,,,,FLP1T21,2,43,21,19,47,,,,,,
DUFL7-BLK-21,4,DUT-BLK-T,1,65,41,7,84,,,,,,,FLP1T21,3,43,21,19,47,,,,,,
LGFL7-BLK-21,5,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,FLP1T21,3,43,21,19,47,,,,,,
LGFL9-BLK-21,6,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,FLP1T21,4,43,21,19,47,,,,,,
SHFL3-BLK-21,3,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,FLP1T21,1,43,21,19,47,,,,,,
SHFL5-BLK-21,4,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,FLP1T21,2,43,21,19,47,,,,,,
WEFL5-BLK-21,4,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,FLP1T21,2,43,21,19,47,,,,,,
WEFL7-BLK-21,5,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,FLP1T21,3,43,21,19,47,,,,,,
ANFL3-LWH-01,3,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,FLP2T01,1,43,21,19,47,,,,,,
ANFL5-LWH-01,4,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,FLP2T01,2,43,21,19,47,,,,,,
AVFL5-LWH-01,4,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,FLP2T01,2,43,21,19,47,,,,,,
AVFL7-LWH-01,5,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,FLP2T01,3,43,21,19,47,,,,,,
BOFL3-WHI-01,2,BOT-WHI-T,1,44,44,6,64,,,,,,,FLP2T01,1,43,21,19,47,,,,,,
BOFL5-WHI-01,3,BOT-WHI-T,1,44,44,6,64,,,,,,,FLP2T01,2,43,21,19,47,,,,,,
CAFL5-LWH-01,3,CAT-LWH-S,1,64,41,7,84,,,,,,,FLP2T01,2,43,21,19,47,,,,,,
CAFL7-LWH-01,4,CAT-LWH-S,1,64,41,7,84,,,,,,,FLP2T01,3,43,21,19,47,,,,,,
DLFL3-WHI-01,3,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,FLP2T01,1,43,21,19,47,,,,,,
DLFL5-WHI-01,4,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,FLP2T01,2,43,21,19,47,,,,,,
DOFL7-LWH-01,4,DOT-LWH-T,1,64,46,7,133,,,,,,,FLP2T01,3,43,21,19,47,,,,,,
DOFL9-LWH-01,5,DOT-LWH-T,1,64,46,7,133,,,,,,,FLP2T01,4,43,21,19,47,,,,,,
HLFL3-LWH-01,3,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,FLP2T01,1,43,21,19,47,,,,,,
HLFL5-LWH-01,4,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,FLP2T01,2,43,21,19,47,,,,,,
LGFL7-LWH-01,5,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,FLP2T01,3,43,21,19,47,,,,,,
LGFL9-LWH-01,6,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,FLP2T01,4,43,21,19,47,,,,,,
MZFL3-LWH-01,2,MZT-LWH-T,1,40,40,8,74,,,,,,,FLP2T01,1,43,21,19,47,,,,,,
MZFL5-LWH-01,3,MZT-LWH-T,1,40,40,8,74,,,,,,,FLP2T01,2,43,21,19,47,,,,,,
NDFL3-LWH-01,2,NDT-LWH-T,1,36,36,7,53,,,,,,,FLP2T01,1,43,21,19,47,,,,,,
NDFL5-LWH-01,3,NDT-LWH-T,1,36,36,7,53,,,,,,,FLP2T01,2,43,21,19,47,,,,,,
OXFL3-LWH-01,2,OXT-LWH-T,1,41,41,7,59,,,,,,,FLP2T01,1,43,21,19,47,,,,,,
OXFL5-LWH-01,3,OXT-LWH-T,1,41,41,7,59,,,,,,,FLP2T01,2,43,21,19,47,,,,,,
SHFL3-WHI-01,3,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,FLP2T01,1,43,21,19,47,,,,,,
SHFL5-WHI-01,4,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,FLP2T01,2,43,21,19,47,,,,,,
SUFL3-LWH-01,2,SUT-LWH-T,1,45,45,7,59,,,,,,,FLP2T01,1,43,21,19,47,,,,,,
SUFL5-LWH-01,3,SUT-LWH-T,1,45,45,7,59,,,,,,,FLP2T01,2,43,21,19,47,,,,,,
VAFL7-LWH-01,5,VAT-LWH-T,1,64,44,8,110,VAT-LWH-P,1,27,19,8,33,FLP2T01,3,43,21,19,47,,,,,,
VAFL9-LWH-01,6,VAT-LWH-T,1,64,44,8,110,VAT-LWH-P,1,27,19,8,33,FLP2T01,4,43,21,19,47,,,,,,
WEFL5-WHI-01,4,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,FLP2T01,2,43,21,19,47,,,,,,
WEFL7-WHI-01,5,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,FLP2T01,3,43,21,19,47,,,,,,
CAFL5-MAH-18,3,CAT-MAH-S,1,64,41,7,84,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
CAFL7-MAH-18,4,CAT-MAH-S,1,64,41,7,84,,,,,,,FLP3T18,3,43,21,19,47,,,,,,
DLFL3-MAH-18,3,DLT-MAH-T,1,45,27,4,31,DLT-MAH-P,1,26,9,6,14,FLP3T18,1,43,21,19,47,,,,,,
DLFL5-MAH-18,4,DLT-MAH-T,1,45,27,4,31,DLT-MAH-P,1,26,9,6,14,FLP3T18,2,43,21,19,47,,,,,,
DOFL7-MAH-18,4,DOT-MAH-T,1,64,46,7,133,,,,,,,FLP3T18,3,43,21,19,47,,,,,,
DOFL9-MAH-18,5,DOT-MAH-T,1,64,46,7,133,,,,,,,FLP3T18,4,43,21,19,47,,,,,,
DUFL5-MAH-18,3,DUT-MAH-T,1,65,41,7,84,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
DUFL7-MAH-18,4,DUT-MAH-T,1,65,41,7,84,,,,,,,FLP3T18,3,43,21,19,47,,,,,,
HLFL3-MAH-18,3,HLT-MAH-T,1,45,45,6,55,HLT-MAH-P,1,26,9,7,11,FLP3T18,1,43,21,19,47,,,,,,
HLFL5-MAH-18,4,HLT-MAH-T,1,45,45,6,55,HLT-MAH-P,1,26,9,7,11,FLP3T18,2,43,21,19,47,,,,,,
MLFL3-MAH-18,2,MLT-MAH-T,1,46,40,8,73,,,,,,,FLP3T18,1,43,21,19,47,,,,,,
MLFL5-MAH-18,3,MLT-MAH-T,1,46,40,8,73,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
MZFL3-MAH-18,2,MZT-MAH-T,1,40,40,8,74,,,,,,,FLP3T18,1,43,21,19,47,,,,,,
MZFL5-MAH-18,3,MZT-MAH-T,1,40,40,8,74,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
NDFL3-MAH-18,2,NDT-MAH-T,1,36,36,7,53,,,,,,,FLP3T18,1,43,21,19,47,,,,,,
NDFL5-MAH-18,3,NDT-MAH-T,1,36,36,7,53,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
NFFL3-MAH-18,2,NFT-MAH-T,1,47,36,7,68,,,,,,,FLP3T18,1,43,21,19,47,,,,,,
NFFL5-MAH-18,3,NFT-MAH-T,1,47,36,7,68,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
OXFL3-MAH-18,2,OXT-MAH-T,1,41,41,7,59,,,,,,,FLP3T18,1,43,21,19,47,,,,,,
OXFL5-MAH-18,3,OXT-MAH-T,1,41,41,7,59,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
PSFL3-MAH-18,2,PST-MAH-T,1,54,36,7,77,,,,,,,FLP3T18,1,43,21,19,47,,,,,,
PSFL5-MAH-18,3,PST-MAH-T,1,54,36,7,77,,,,,,,FLP3T18,2,43,21,19,47,,,,,,
ANFL3-ANA-04,3,ANT-ANA-T,1,39,39,6,33,ANT-ANA-P,1,26,9,7,14,FLP8T04,1,43,21,19,47,,,,,,
ANFL5-ANA-04,4,ANT-ANA-T,1,39,39,6,33,ANT-ANA-P,1,26,9,7,14,FLP8T04,2,43,21,19,47,,,,,,
DLFL3-ANA-04,3,DLT-ANA-T,1,45,27,4,31,DLT-ANA-P,1,26,9,6,14,FLP8T04,1,43,21,19,47,,,,,,
DLFL5-ANA-04,4,DLT-ANA-T,1,45,27,4,31,DLT-ANA-P,1,26,9,6,14,FLP8T04,2,43,21,19,47,,,,,,
ANGA3-ABK-24,3,ANT-ABK-T,1,39,39,6,33,ANT-ABK-P,1,26,9,7,14,GAP1T24,1,39,20,15,38,,,,,,
ANGA5-ABK-24,4,ANT-ABK-T,1,39,39,6,33,ANT-ABK-P,1,26,9,7,14,GAP1T24,2,39,20,15,38,,,,,,
DLGA3-ABK-24,3,DLT-ABK-T,1,45,27,4,31,DLT-ABK-P,1,26,9,6,14,GAP1T24,1,39,20,15,38,,,,,,
DLGA5-ABK-24,4,DLT-ABK-T,1,45,27,4,31,DLT-ABK-P,1,26,9,6,14,GAP1T24,2,39,20,15,38,,,,,,
DLGA3-BLK-24,3,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,GAP1T24,1,39,20,15,38,,,,,,
DLGA5-BLK-24,4,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,GAP1T24,2,39,20,15,38,,,,,,
DUGA5-BLK-24,3,DUT-BLK-T,1,65,41,7,84,,,,,,,GAP1T24,2,39,20,15,38,,,,,,
DUGA7-BLK-24,4,DUT-BLK-T,1,65,41,7,84,,,,,,,GAP1T24,3,39,20,15,38,,,,,,
LGGA7-BLK-24,5,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,GAP1T24,3,39,20,15,38,,,,,,
LGGA9-BLK-24,6,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,GAP1T24,4,39,20,15,38,,,,,,
SHGA3-BLK-24,3,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,GAP1T24,1,39,20,15,38,,,,,,
SHGA5-BLK-24,4,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,GAP1T24,2,39,20,15,38,,,,,,
WEGA5-BLK-24,4,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,GAP1T24,2,39,20,15,38,,,,,,
WEGA7-BLK-24,5,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,GAP1T24,3,39,20,15,38,,,,,,
ANGA3-LWH-35,3,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,GAP2T35,1,39,20,15,38,,,,,,
ANGA5-LWH-35,4,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,GAP2T35,2,39,20,15,38,,,,,,
AVGA5-LWH-35,4,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,GAP2T35,2,39,20,15,38,,,,,,
AVGA7-LWH-35,5,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,GAP2T35,3,39,20,15,38,,,,,,
BOGA3-WHI-35,2,BOT-WHI-T,1,44,44,6,64,,,,,,,GAP2T35,1,39,20,15,38,,,,,,
BOGA5-WHI-35,3,BOT-WHI-T,1,44,44,6,64,,,,,,,GAP2T35,2,39,20,15,38,,,,,,
CAGA5-LWH-35,3,CAT-LWH-S,1,64,41,7,84,,,,,,,GAP2T35,2,39,20,15,38,,,,,,
CAGA7-LWH-35,4,CAT-LWH-S,1,64,41,7,84,,,,,,,GAP2T35,3,39,20,15,38,,,,,,
DLGA3-WHI-35,3,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,GAP2T35,1,39,20,15,38,,,,,,
DLGA5-WHI-35,4,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,GAP2T35,2,39,20,15,38,,,,,,
DOGA7-LWH-35,4,DOT-LWH-T,1,64,46,7,133,,,,,,,GAP2T35,3,39,20,15,38,,,,,,
DOGA9-LWH-35,5,DOT-LWH-T,1,64,46,7,133,,,,,,,GAP2T35,4,39,20,15,38,,,,,,
HLGA3-LWH-35,3,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,GAP2T35,1,39,20,15,38,,,,,,
HLGA5-LWH-35,4,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,GAP2T35,2,39,20,15,38,,,,,,
LGGA7-LWH-35,5,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,GAP2T35,3,39,20,15,38,,,,,,
LGGA9-LWH-35,6,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,GAP2T35,4,39,20,15,38,,,,,,
MZGA3-LWH-35,2,MZT-LWH-T,1,40,40,8,74,,,,,,,GAP2T35,1,39,20,15,38,,,,,,
MZGA5-LWH-35,3,MZT-LWH-T,1,40,40,8,74,,,,,,,GAP2T35,2,39,20,15,38,,,,,,
NDGA3-LWH-35,2,NDT-LWH-T,1,36,36,7,53,,,,,,,GAP2T35,1,39,20,15,38,,,,,,
NDGA5-LWH-35,3,NDT-LWH-T,1,36,36,7,53,,,,,,,GAP2T35,2,39,20,15,38,,,,,,
OXGA3-LWH-35,2,OXT-LWH-T,1,41,41,7,59,,,,,,,GAP2T35,1,39,20,15,38,,,,,,
OXGA5-LWH-35,3,OXT-LWH-T,1,41,41,7,59,,,,,,,GAP2T35,2,39,20,15,38,,,,,,
SHGA3-WHI-35,3,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,GAP2T35,1,39,20,15,38,,,,,,
SHGA5-WHI-35,4,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,GAP2T35,2,39,20,15,38,,,,,,
SUGA3-LWH-35,2,SUT-LWH-T,1,45,45,7,59,,,,,,,GAP2T35,1,39,20,15,38,,,,,,
SUGA5-LWH-35,3,SUT-LWH-T,1,45,45,7,59,,,,,,,GAP2T35,2,39,20,15,38,,,,,,
VAGA7-LWH-35,5,VAT-LWH-T,1,64,44,8,110,VAT-LWH-P,1,27,19,8,33,GAP2T35,3,39,20,15,38,,,,,,
VAGA9-LWH-35,6,VAT-LWH-T,1,64,44,8,110,VAT-LWH-P,1,27,19,8,33,GAP2T35,4,39,20,15,38,,,,,,
WEGA5-WHI-35,4,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,GAP2T35,2,39,20,15,38,,,,,,
WEGA7-WHI-35,5,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,GAP2T35,3,39,20,15,38,,,,,,
CAGA5-MAH-32,3,CAT-MAH-S,1,64,41,7,84,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
CAGA7-MAH-32,4,CAT-MAH-S,1,64,41,7,84,,,,,,,GAP3T32,3,39,20,15,38,,,,,,
DLGA3-MAH-32,3,DLT-MAH-T,1,45,27,4,31,DLT-MAH-P,1,26,9,6,14,GAP3T32,1,39,20,15,38,,,,,,
DLGA5-MAH-32,4,DLT-MAH-T,1,45,27,4,31,DLT-MAH-P,1,26,9,6,14,GAP3T32,2,39,20,15,38,,,,,,
DOGA7-MAH-32,4,DOT-MAH-T,1,64,46,7,133,,,,,,,GAP3T32,3,39,20,15,38,,,,,,
DOGA9-MAH-32,5,DOT-MAH-T,1,64,46,7,133,,,,,,,GAP3T32,4,39,20,15,38,,,,,,
DUGA5-MAH-32,3,DUT-MAH-T,1,65,41,7,84,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
DUGA7-MAH-32,4,DUT-MAH-T,1,65,41,7,84,,,,,,,GAP3T32,3,39,20,15,38,,,,,,
HLGA3-MAH-32,3,HLT-MAH-T,1,45,45,6,55,HLT-MAH-P,1,26,9,7,11,GAP3T32,1,39,20,15,38,,,,,,
HLGA5-MAH-32,4,HLT-MAH-T,1,45,45,6,55,HLT-MAH-P,1,26,9,7,11,GAP3T32,2,39,20,15,38,,,,,,
MLGA3-MAH-32,2,MLT-MAH-T,1,46,40,8,73,,,,,,,GAP3T32,1,39,20,15,38,,,,,,
MLGA5-MAH-32,3,MLT-MAH-T,1,46,40,8,73,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
MZGA3-MAH-32,2,MZT-MAH-T,1,40,40,8,74,,,,,,,GAP3T32,1,39,20,15,38,,,,,,
MZGA5-MAH-32,3,MZT-MAH-T,1,40,40,8,74,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
NDGA3-MAH-32,2,NDT-MAH-T,1,36,36,7,53,,,,,,,GAP3T32,1,39,20,15,38,,,,,,
NDGA5-MAH-32,3,NDT-MAH-T,1,36,36,7,53,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
NFGA3-MAH-32,2,NFT-MAH-T,1,47,36,7,68,,,,,,,GAP3T32,1,39,20,15,38,,,,,,
NFGA5-MAH-32,3,NFT-MAH-T,1,47,36,7,68,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
OXGA3-MAH-32,2,OXT-MAH-T,1,41,41,7,59,,,,,,,GAP3T32,1,39,20,15,38,,,,,,
OXGA5-MAH-32,3,OXT-MAH-T,1,41,41,7,59,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
PSGA3-MAH-32,2,PST-MAH-T,1,54,36,7,77,,,,,,,GAP3T32,1,39,20,15,38,,,,,,
PSGA5-MAH-32,3,PST-MAH-T,1,54,36,7,77,,,,,,,GAP3T32,2,39,20,15,38,,,,,,
ANGA3-ANA-03,3,ANT-ANA-T,1,39,39,6,33,ANT-ANA-P,1,26,9,7,14,GAP8T03,1,39,20,15,38,,,,,,
ANGA5-ANA-03,4,ANT-ANA-T,1,39,39,6,33,ANT-ANA-P,1,26,9,7,14,GAP8T03,2,39,20,15,38,,,,,,
DLGA3-ANA-03,3,DLT-ANA-T,1,45,27,4,31,DLT-ANA-P,1,26,9,6,14,GAP8T03,1,39,20,15,38,,,,,,
DLGA5-ANA-03,4,DLT-ANA-T,1,45,27,4,31,DLT-ANA-P,1,26,9,6,14,GAP8T03,2,39,20,15,38,,,,,,
ANLA3-ABK-47,3,ANT-ABK-T,1,39,39,6,33,ANT-ABK-P,1,26,9,7,14,LAP1T47,1,41,19,15,38,,,,,,
ANLA5-ABK-47,4,ANT-ABK-T,1,39,39,6,33,ANT-ABK-P,1,26,9,7,14,LAP1T47,2,41,19,15,38,,,,,,
DLLA3-ABK-47,3,DLT-ABK-T,1,45,27,4,31,DLT-ABK-P,1,26,9,6,14,LAP1T47,1,41,19,15,38,,,,,,
DLLA5-ABK-47,4,DLT-ABK-T,1,45,27,4,31,DLT-ABK-P,1,26,9,6,14,LAP1T47,2,41,19,15,38,,,,,,
DLLA3-BLK-47,3,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,LAP1T47,1,41,19,15,38,,,,,,
DLLA5-BLK-47,4,DLT-BLK-T,1,45,27,4,31,DLT-BLK-P,1,26,9,6,14,LAP1T47,2,41,19,15,38,,,,,,
DULA5-BLK-47,3,DUT-BLK-T,1,65,41,7,84,,,,,,,LAP1T47,2,41,19,15,38,,,,,,
DULA7-BLK-47,4,DUT-BLK-T,1,65,41,7,84,,,,,,,LAP1T47,3,41,19,15,38,,,,,,
LGLA7-BLK-47,5,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,LAP1T47,3,41,19,15,38,,,,,,
LGLA9-BLK-47,6,LGT-BLK-T,1,71,47,8,121,LGT-BLK-L,1,32,15,5,31,LAP1T47,4,41,19,15,38,,,,,,
SHLA3-BLK-47,3,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,LAP1T47,1,41,19,15,38,,,,,,
SHLA5-BLK-47,4,SHT-BLK-T,1,45,45,4,44,SHT-BLK-P,1,28,11,9,24,LAP1T47,2,41,19,15,38,,,,,,
WELA5-BLK-47,4,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,LAP1T47,2,41,19,15,38,,,,,,
WELA7-BLK-47,5,WET-BLK-T,1,46,46,7,90,WET-BLK-L,1,32,15,5,30,LAP1T47,3,41,19,15,38,,,,,,
ANLA3-LWH-06,3,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,LAP2T06,1,41,19,15,38,,,,,,
ANLA5-LWH-06,4,ANT-LWH-T,1,39,39,6,33,ANT-LWH-P,1,26,9,7,14,LAP2T06,2,41,19,15,38,,,,,,
AVLA5-LWH-06,4,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,LAP2T06,2,41,19,15,38,,,,,,
AVLA7-LWH-06,5,AVT-LWH-T,1,45,45,9,84,AVT-LWH-P,1,24,11,9,20,LAP2T06,3,41,19,15,38,,,,,,
BOLA3-WHI-06,2,BOT-WHI-T,1,44,44,6,64,,,,,,,LAP2T06,1,41,19,15,38,,,,,,
BOLA5-WHI-06,3,BOT-WHI-T,1,44,44,6,64,,,,,,,LAP2T06,2,41,19,15,38,,,,,,
CALA5-LWH-06,3,CAT-LWH-S,1,64,41,7,84,,,,,,,LAP2T06,2,41,19,15,38,,,,,,
CALA7-LWH-06,4,CAT-LWH-S,1,64,41,7,84,,,,,,,LAP2T06,3,41,19,15,38,,,,,,
DLLA3-WHI-06,3,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,LAP2T06,1,41,19,15,38,,,,,,
DLLA5-WHI-06,4,DLT-WHI-T,1,45,27,4,31,DLT-WHI-P,1,26,9,6,14,LAP2T06,2,41,19,15,38,,,,,,
DOLA7-LWH-06,4,DOT-LWH-T,1,64,46,7,133,,,,,,,LAP2T06,3,41,19,15,38,,,,,,
DOLA9-LWH-06,5,DOT-LWH-T,1,64,46,7,133,,,,,,,LAP2T06,4,41,19,15,38,,,,,,
HLLA3-LWH-06,3,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,LAP2T06,1,41,19,15,38,,,,,,
HLLA5-LWH-06,4,HLT-LWH-T,1,45,45,6,55,HLT-LWH-P,1,26,9,7,11,LAP2T06,2,41,19,15,38,,,,,,
LGLA7-LWH-06,5,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,LAP2T06,3,41,19,15,38,,,,,,
LGLA9-LWH-06,6,LGT-LWH-T,1,71,47,8,121,LGT-LWH-L,1,32,15,5,31,LAP2T06,4,41,19,15,38,,,,,,
MZLA3-LWH-06,2,MZT-LWH-T,1,40,40,8,74,,,,,,,LAP2T06,1,41,19,15,38,,,,,,
MZLA5-LWH-06,3,MZT-LWH-T,1,40,40,8,74,,,,,,,LAP2T06,2,41,19,15,38,,,,,,
NDLA3-LWH-06,2,NDT-LWH-T,1,36,36,7,53,,,,,,,LAP2T06,1,41,19,15,38,,,,,,
NDLA5-LWH-06,3,NDT-LWH-T,1,36,36,7,53,,,,,,,LAP2T06,2,41,19,15,38,,,,,,
OXLA3-LWH-06,2,OXT-LWH-T,1,41,41,7,59,,,,,,,LAP2T06,1,41,19,15,38,,,,,,
OXLA5-LWH-06,3,OXT-LWH-T,1,41,41,7,59,,,,,,,LAP2T06,2,41,19,15,38,,,,,,
SHLA3-WHI-06,3,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,LAP2T06,1,41,19,15,38,,,,,,
SHLA5-WHI-06,4,SHT-WHI-T,1,45,45,4,44,SHT-WHI-P,1,28,11,9,24,LAP2T06,2,41,19,15,38,,,,,,
SULA3-LWH-06,2,SUT-LWH-T,1,45,45,7,59,,,,,,,LAP2T06,1,41,19,15,38,,,,,,
SULA5-LWH-06,3,SUT-LWH-T,1,45,45,7,59,,,,,,,LAP2T06,2,41,19,15,38,,,,,,
VALA7-LWH-06,5,VAT-LWH-T,1,64,44,8,110,VAT-LWH-P,1,27,19,8,33,LAP2T06,3,41,19,15,38,,,,,,
VALA9-LWH-06,6,VAT-LWH-T,1,64,44,8,110,VAT-LWH-P,1,27,19,8,33,LAP2T06,4,41,19,15,38,,,,,,
WELA5-WHI-06,4,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,LAP2T06,2,41,19,15,38,,,,,,
WELA7-WHI-06,5,WET-WHI-T,1,46,46,7,90,WET-WHI-L,1,32,15,5,30,LAP2T06,3,41,19,15,38,,,,,,
CALA5-MAH-04,3,CAT-MAH-S,1,64,41,7,84,,,,,,,LAP3T04,2,41,19,15,38,,,,,,
